id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
3545	"hieu, t. m."	0.7604	0.1268	6	10	17	2	0	0	2017	0	0
3549	"hill, adrian"	-0.0294	0.4032	29	18	36	3	0	0	2015.6667	0	0
3550	"hill, adrian v."	-0.0788	0.473	29	20	27	3	0	0	2016.3333	0	0
3554	"hinckel, b. c. bremer"	1.1954	0.182	8	7	10	3	0	0	2017	0	0
3555	"hinderaker, s. g."	1.1826	-0.4625	11	13	24	3	21	1.5099	2013	7	0.5033
3564	"hitayezu, janvier"	-0.5229	-0.7512	17	4	8	2	5	0.4017	2015	2.5	0.2009
3567	ho dinh trung	-0.8623	-0.1246	21	11	25	5	178	10.7571	2009.8	35.6	2.1514
3569	"hoang, t."	0.4406	-0.0142	15	5	6	2	0	0	2013	0	0
3582	"hoeree, t."	0.7876	-0.3077	15	7	7	2	8	0.3992	2009.5	4	0.1996
3593	"hoibak, sarah"	-0.9019	-0.1132	22	15	23	3	18	2.0987	2015.3333	6	0.6996
3594	"hokke, cornelis h."	-0.6527	0.3257	13	8	10	3	23	1.8754	2012.6667	7.6667	0.6251
3604	"holtel, andreas"	-0.6676	0.1452	5	2	2	2	8	0.7021	2011	4	0.3511
3607	"hombach, joachim"	-1.474	0.1296	35	10	20	2	91	7.9867	2010	45.5	3.9934
3610	hong nguyen van	-0.9557	0.0089	16	9	15	2	87	4.7403	2009.5	43.5	2.3701
3612	"hong, n. v."	0.7759	0.1501	6	18	34	4	0	0	2016.5	0	0
3643	"hounton, sennen"	-0.3202	-0.3757	23	16	44	7	148	7.7863	2008.5714	21.1429	1.1123
3644	"house, brent"	-0.2766	0.5663	1	21	24	2	0	0	2008.5	0	0
3648	"howard, randall f."	-0.4036	-0.4488	9	6	11	2	12	2.184	2015	6	1.092
3656	"hu, peter"	-0.779	0.2664	14	12	23	2	2	1.8197	2017	1	0.9098
3661	"hugo garcia, hector"	-0.2498	0.0545	3	8	9	2	13	1.2216	2015	6.5	0.6108
3662	"huits, r."	1.0486	-0.0236	12	9	20	4	2	1.8197	2017	0.5	0.4549
3665	"humbert, michael"	-0.5457	0.1655	5	7	11	2	17	1.0901	2012.5	8.5	0.545
3669	hung nguyen manh	-0.916	0.0039	16	12	12	2	86	5.0148	2011	43	2.5074
3672	"hung, l. x."	0.8176	0.0982	6	16	21	3	26	2.0518	2009.6667	8.6667	0.6839
3673	"hung, le xuan"	-0.9449	-0.1187	21	8	12	2	58	2.5803	2008	29	1.2902
3683	"hussain, shahid"	-0.4696	0.2416	5	3	5	2	11	2.002	2014	5.5	1.001
3688	"hutubessy, raymond"	-1.464	0.1192	35	10	20	2	91	7.9867	2010	45.5	3.9934
3690	"huybregts, lieven"	-0.6437	-0.0246	27	9	15	2	45	2.2359	2011	22.5	1.1179
3691	"huygen, kris"	-0.2781	-0.0887	10	1	1	2	29	1.4683	2011	14.5	0.7341
3692	"huygens, p."	0.5557	0.2994	25	8	11	4	0	0	2007	0	0
3695	"huyse, t."	1.3075	-0.0638	12	14	21	4	0	0	2015	0	0
3696	"huyse, tine"	-0.6813	0.0422	14	24	31	6	99	7.0476	2012	16.5	1.1746
3711	"ikumapayi, usman n."	-0.3141	0.1829	3	4	7	2	21	2.6652	2014	10.5	1.3326
3713	"ilboudo, hamidou"	-0.3916	0.2612	5	13	33	4	132	9.936	2013.25	33	2.484
3715	"ilombe, g."	1.1113	-0.1338	4	12	14	3	1	0.0847	2015.6667	0.3333	0.0282
3716	"ilombe, gillon"	-0.4146	-0.0276	14	5	7	2	22	1.3338	2013	11	0.6669
3722	"imamura, h."	1.1768	0.1668	8	9	11	3	0	0	2016.3333	0	0
3723	"imamura, hideo"	-0.4517	-0.0836	9	14	21	4	54	7.9968	2015.25	13.5	1.9992
3725	"imoukhuede, egeruan"	-0.1445	0.2182	29	18	18	2	0	0	2017	0	0
3730	"imposo, desire b."	-0.2099	-0.0496	10	7	11	2	43	1.7742	2006.5	21.5	0.8871
3731	"imposo, desire bofunga b."	-0.1448	-0.0698	10	11	20	2	26	2.2487	2012	13	1.1243
3745	"innis, bruce l."	-0.3267	0.8383	26	34	125	12	251	24.8579	2013.6667	20.9167	2.0715
3746	"inthavong, phouth"	-0.1641	0.2407	22	12	24	2	11	2.9177	2016.5	5.5	1.4589
3750	"irani, julia"	-0.7658	0.0077	22	19	39	4	0	0	2016	0	0
3751	"ireland, m."	0.5083	0.3456	25	5	7	2	0	0	2011	0	0
3760	"ishengoma, deus s."	-0.8578	-0.2241	2	6	7	2	7	1.274	2015	3.5	0.637
3771	"iyeti, a."	0.4783	0.3459	25	4	7	2	0	0	2011	0	0
3776	"jacobs, j."	1.0583	-0.1183	4	58	140	26	10	2.4976	2015.4615	0.3846	0.0961
3777	"jacobs, jan"	-0.5589	-0.2871	17	102	279	52	678	61.5089	2012.8654	13.0385	1.1829
3782	"jacquemyn, y."	1.065	-0.3453	20	6	10	3	0	0	2016.3333	0	0
3786	"jacquet, d."	1.1257	0.212	4	10	20	3	32	0.951	2007.3333	10.6667	0.317
3787	"jacquet, diane"	-0.4525	-0.203	17	12	17	3	44	1.7856	2009.3333	14.6667	0.5952
3791	"jaenson, thomas g. t."	-0.8157	0.1695	13	8	11	2	222	19.2234	2014.5	111	9.6117
3796	"jahfari, setareh"	-0.7312	0.1552	13	10	17	3	161	22.5782	2014.3333	53.6667	7.5261
3800	"jaiteh, f."	0.6952	0.0789	6	12	20	5	0	0	2016.6	0	0
3801	"jaiteh, fatou"	-0.7768	-0.0526	22	22	49	6	4	0.488	2016.1667	0.6667	0.0813
3809	"jamonneau, v."	1.1261	0.1353	4	6	8	2	39	1.4586	2011.5	19.5	0.7293
3810	"jamonneau, vincent"	-0.4167	0.2302	5	19	41	5	195	13.462	2012.4	39	2.6924
3817	"jansen, f."	0.8786	-0.0934	6	4	5	2	0	0	2017	0	0
3818	"jansen, f. h."	-0.6347	0.1944	2	3	6	7	26	1.1425	2007.7143	3.7143	0.1632
3819	"jansen, f. herwig"	-0.6193	0.1521	2	5	5	2	35	1.9589	2010	17.5	0.9795
3821	"jansen, frans h."	-0.7338	0.4986	34	4	4	2	12	1.0532	2008.5	6	0.5266
3822	"jansen, frans herwig"	-0.7972	0.5813	34	1	1	5	36	2.0204	2009.4	7.2	0.4041
3823	"jansen, h."	1.0263	0.1195	12	4	6	3	0	0	2012.3333	0	0
3839	"jarman, richard g."	-0.3577	0.8422	26	34	106	10	147	16.7626	2014.5	14.7	1.6763
3848	"jawara, m."	0.4556	0.2162	6	4	6	2	6	0.5085	2013	3	0.2542
3849	"jawara, musa"	-0.4248	0.1208	3	3	4	2	19	1.3502	2014	9.5	0.6751
3851	"jayaraman, t."	0.92	-0.431	20	9	22	4	31	1.954	2010.5	7.75	0.4885
3877	"jiang, l."	1.0081	-0.3139	20	4	5	2	0	0	2017	0	0
3878	"jijena, juan"	-0.2271	-0.4563	30	8	15	2	92	5.2674	2006.5	46	2.6337
3881	"jirarojwatana, r."	0.9887	0.2361	19	7	10	2	14	1.2287	2011	7	0.6144
3883	"jirarojwatana, s."	1.001	0.2417	19	7	14	3	34	2.0256	2010.6667	11.3333	0.6752
3884	"jirarojwatana, somchai"	0.0818	-0.0792	24	8	10	2	43	3.7075	2012	21.5	1.8537
3894	"johansen, m. v."	0.9632	-0.3478	20	10	17	4	15	13.6475	2016	3.75	3.4119
3896	"johansen, maria vang"	-0.226	0.1105	3	16	23	5	38	13.7744	2016	7.6	2.7549
3904	"johnson, roch c."	-0.3795	-0.2305	10	9	14	3	38	2.7922	2007.3333	12.6667	0.9307
3905	"johnson, roch christian"	-0.3081	-0.1749	10	16	25	4	76	2.9892	2008.5	19	0.7473
3914	"jongert, erik"	-0.2577	0.4912	1	31	43	7	157	11.5403	2014.1429	22.4286	1.6486
3923	"joshi, durga datt"	-0.3439	0.2201	3	12	18	2	45	2.857	2013	22.5	1.4285
3926	"jouquet, g."	1.3484	-0.3706	11	4	4	2	0	0	2013	0	0
3928	"jova-morel, r."	1.3666	0.2933	19	9	23	3	0	0	2011.6667	0	0
3935	"juma, elizabeth"	-0.6254	-0.0048	2	9	10	2	68	3.1783	2011	34	1.5892
3941	"junco diaz, raquel"	-0.7153	-0.0051	14	10	18	3	37	1.5465	2009.3333	12.3333	0.5155
3942	"junco, r."	1.397	0.0221	12	12	19	3	5	0.2644	2008.6667	1.6667	0.0881
3951	"kaba, dramane"	-0.3869	0.2467	5	13	27	3	126	9.5164	2013	42	3.1721
3956	"kabange, e. t."	0.4921	-0.079	15	4	6	2	0	0	2012	0	0
3957	"kabangu, a."	1.2667	-0.4915	11	14	27	2	49	4.1525	2013	24.5	2.0763
3960	"kabaria, caroline w."	-1.0391	0.1372	32	16	41	6	722	33.9865	2012.5	120.3333	5.6644
3968	"kabore, berenger"	-0.5603	-0.1496	27	7	13	2	22	1.6427	2015	11	0.8214
3969	"kabore, jacques"	-0.4102	0.2144	5	19	35	4	189	13.0424	2012	47.25	3.2606
3976	"kabwe, constantin"	-0.4212	0.0392	14	12	18	2	28	4.5956	2013.5	14	2.2978
3984	"kafando, b."	0.5726	0.2977	25	9	14	2	0	0	2007	0	0
3990	"kahindo, j. -b."	0.5579	-0.2086	15	3	6	2	0	0	2011	0	0
3997	"kaiser, marcel"	-0.5819	0.1859	5	8	9	2	53	4.5429	2012	26.5	2.2714
3999	"kakkar, m."	1.0043	-0.3302	20	5	5	2	59	7.1983	2016.5	29.5	3.5991
4002	"kakudji, l."	1.3141	-0.3754	11	4	8	2	0	0	2009	0	0
4003	"kalabuanga, m."	1.0672	-0.1551	4	17	33	5	3	0.4487	2014.6	0.6	0.0897
4011	"kalenga, p."	0.5348	-0.0698	15	7	9	2	0	0	2010	0	0
4016	"kalo, j. -r."	1.1138	-0.0555	4	18	38	3	0	0	2014.3333	0	0
4017	"kalo, jean-roger lilo"	-0.4299	-0.2653	17	18	35	3	16	5.1034	2016.3333	5.3333	1.7011
4033	"kambugu, a."	0.9855	-0.0481	4	13	16	2	0	0	2016	0	0
4036	"kamga, g-r."	0.4585	0.0623	15	7	13	2	0	0	2017	0	0
4037	"kamga, guy-roger"	-0.6383	0.0753	22	8	18	3	21	8.0769	2016.6667	7	2.6923
4038	"kamgno, j."	0.433	0.0687	15	7	14	3	64	5.0506	2013.6667	21.3333	1.6835
4039	"kamgno, joseph"	-0.6717	0.0631	22	22	44	6	21	8.0769	2016.8333	3.5	1.3462
4045	"kamya, moses r."	-0.7775	-0.1908	2	4	4	3	30	5.0039	2014.3333	10	1.668
4049	"kande, v."	1.1094	0.1775	4	16	34	5	40	2.7611	2010.2	8	0.5522
4050	"kande, victor"	-0.4763	-0.061	5	28	44	8	115	7.8922	2011	14.375	0.9865
4055	"kang, gagandeep"	-0.8605	0.4192	13	20	37	4	106	10.5707	2014.5	26.5	2.6427
4060	"kanobana, k."	1.3209	-0.0437	12	23	40	9	31	2.3745	2010.4444	3.4444	0.2638
4061	"kanobana, kirezi"	-0.4754	-0.0225	14	30	45	7	51	7.5743	2012.7143	7.2857	1.082
4063	"kansal, s."	1.1561	0.039	8	8	17	3	0	0	2015.6667	0	0
4064	"kansal, sangeeta"	-0.3113	-0.2994	9	15	25	2	61	4.6511	2013.5	30.5	2.3256
4074	"kaptein, s."	0.9633	0.1685	12	8	11	3	0	0	2017	0	0
4077	"kapur, anil"	-0.6211	-0.5272	7	2	3	2	83	3.694	2009.5	41.5	1.847
4087	"karema, c."	0.6915	-0.0608	6	11	18	4	48	3.4092	2006.25	12	0.8523
4088	"karema, corine"	-0.6833	-0.1297	2	27	38	6	209	10.3994	2009.1667	34.8333	1.7332
4100	"karki, p."	1.0841	-0.0658	8	12	17	3	0	0	2017	0	0
4101	"karki, prahlad"	-0.4423	-0.18	9	14	16	2	24	6.0486	2012	12	3.0243
4103	"karl, stephan"	-1.1417	-0.04	16	13	26	3	21	2.8134	2015.3333	7	0.9378
4108	"kasereka, j. c."	1.0687	0.3829	8	5	10	2	0	0	2017	0	0
4110	"kashama, jean marie"	-0.3339	0.0211	10	11	16	2	17	15.4672	2017	8.5	7.7336
4116	"kasongo, webster"	-0.6783	-0.2459	2	7	15	3	17	4.3669	2011.3333	5.6667	1.4556
4125	"kaswa, m."	1.0603	0.3494	8	13	24	4	8	1.456	2016	2	0.364
4137	"katja, p."	0.8615	-0.0214	43	1	1	3	0	0	2015	0	0
4139	"kattel, v."	1.0216	-0.2815	20	7	7	2	0	0	2017	0	0
4140	"kattenberg, j. h."	0.7484	0.1353	6	10	18	3	0	0	2015.6667	0	0
4141	"kattenberg, johanna h."	-1.1418	-0.025	16	13	17	2	12	2.184	2016	6	1.092
4142	"kattula, deepthi"	-0.8467	0.4071	13	17	25	3	101	9.9606	2014	33.6667	3.3202
4156	"kayinua, makanzu"	-0.1874	-0.1316	10	18	25	3	76	3.909	2010.6667	25.3333	1.303
4164	"kazembe, p. n."	0.8608	-0.1664	6	5	5	2	21	1.1753	2013	10.5	0.5877
4165	"kazienga, a."	0.6171	0.1161	6	12	14	2	0	0	2016	0	0
4166	"kazienga, adama"	-0.6	-0.0415	27	18	28	3	22	1.6506	2014.3333	7.3333	0.5502
4177	"kegels, g."	0.7714	-0.3102	15	5	6	2	1	0.0878	2010	0.5	0.0439
4178	"kegels, guy"	-0.3959	-0.4004	7	12	19	4	58	3.5698	2010.25	14.5	0.8925
4185	"kelly-hope, louise"	-1.1099	-0.5939	31	19	38	2	4	0.488	2015.5	2	0.244
4196	"keokamphet, chattouphone"	-0.1812	0.2418	22	12	24	2	11	2.9177	2016.5	5.5	1.4589
4198	"keokenchanh, kalouna"	-0.8749	-0.1455	21	11	15	2	86	3.6402	2009	43	1.8201
4202	"kerdpanich, angkool"	-0.2687	0.838	26	17	25	2	48	3.9631	2012.5	24	1.9816
4204	"kerkhof, karen"	-0.9525	-0.2835	21	10	29	3	25	3.7101	2015.6667	8.3333	1.2367
4219	"kestens, l."	0.8839	0.0164	18	16	17	4	1	0.0497	2014	0.25	0.0124
4220	"kestens, luc"	-0.3456	-0.1254	10	21	29	6	63	3.5514	2010.5	10.5	0.5919
4224	"kester, kent e."	-0.2229	0.4947	1	11	11	2	26	0.9724	2007.5	13	0.4862
4227	"keugoung, b."	0.7453	-0.2942	15	2	3	2	2	0.1057	2012.5	1	0.0529
4228	"keugoung, basile"	-0.363	-0.4564	7	4	6	2	16	1.3922	2012	8	0.6961
4231	"keygnaert, i."	0.6493	-0.2179	15	4	6	2	0	0	2010	0	0
4239	"kham, chun"	-0.5731	-0.363	17	14	21	3	41	6.7075	2014	13.6667	2.2358
4240	"khamlome, boualam"	-0.2245	0.2403	22	13	31	4	49	5.234	2014.75	12.25	1.3085
4244	"khanal, b."	1.1602	0.0962	8	21	43	6	17	0.7418	2010.8333	2.8333	0.1236
4245	"khanal, basudha"	-0.4088	-0.2049	9	50	108	11	301	25.0598	2012.1818	27.3636	2.2782
4252	"khim, nimol"	-0.8681	-0.2753	21	23	26	2	42	4.3941	2014.5	21	2.1971
4254	"khogali, m."	1.1659	-0.4525	11	11	19	2	13	1.0869	2013.5	6.5	0.5434
4256	"khogali, mohammed"	-0.6932	-0.4185	7	10	13	3	35	3.7803	2012.6667	11.6667	1.2601
4259	"khouri, ricardo"	-0.0799	-0.4301	24	5	6	2	11	0.5816	2013.5	5.5	0.2908
4268	"kibadi, kapay"	-0.2082	-0.1628	10	10	15	2	65	2.9768	2009.5	32.5	1.4884
4272	"kienou, k."	0.3045	0.0328	15	4	6	2	0	0	2012	0	0
4282	"kilian, albert"	-0.807	-0.4057	28	5	10	3	122	7.4616	2009	40.6667	2.4872
4288	"kim, saorin"	-0.9058	-0.2783	21	27	55	5	67	8.1042	2015.2	13.4	1.6208
4299	"kindermans, jean-marie"	-0.7665	-0.2661	21	28	42	7	107	13.9888	2011.8571	15.2857	1.9984
4308	"kirakoya-samadoulougou, f."	0.4024	0.0469	15	11	20	6	1	0.9098	2014	0.1667	0.1516
4309	"kirakoya-samadoulougou, fati"	-0.7631	0.1138	16	4	7	3	18	3.7785	2015	6	1.2595
4310	"kirakoya-samandoulougou, f."	0.5961	0.0991	6	6	10	2	1	0.9098	2017	0.5	0.4549
4313	"kirigi, george"	-0.502	-0.0387	5	12	14	2	21	0.9279	2011	10.5	0.4639
4330	"kizito, w."	1.1036	-0.348	11	16	21	3	25	2.1579	2013.6667	8.3333	0.7193
4331	"kizito, walter"	-0.6665	-0.4676	7	18	24	3	43	5.0244	2014.3333	14.3333	1.6748
4339	"klion, amy d."	-1.1351	-0.634	31	19	38	2	4	0.488	2015.5	2	0.244
4345	"knobloch, u."	0.5176	0.45	25	7	13	2	0	0	2009	0	0
4358	"koepfli, cristian"	-1.1155	-0.0168	16	19	24	3	39	6.0895	2015.3333	13	2.0298
4360	"koffi, mathurin"	-0.3795	0.2343	5	10	16	2	82	7.7633	2014.5	41	3.8816
4364	"koirala, s."	1.1747	0.1359	8	7	9	2	56	2.1261	2008	28	1.0631
4367	"koivogui, akoi"	-0.4602	-0.5627	23	7	9	2	7	0.6458	2015	3.5	0.3229
4368	"koivogui, lamine"	-0.5388	-0.1083	2	12	12	3	50	3.4865	2012	16.6667	1.1622
4371	"koleala, tamarah"	-1.1717	-0.0256	16	12	20	2	21	2.8134	2014.5	10.5	1.4067
4372	"kolie, jean pe"	-0.5288	-0.5185	23	10	14	2	4	2.0637	2016.5	2	1.0318
4376	"kolsteren, p."	0.8145	-0.3041	15	6	10	4	22	1.4951	2010.75	5.5	0.3738
4377	"kolsteren, patrick"	-0.6523	-0.012	27	9	15	2	45	2.2359	2011	22.5	1.1179
4379	"komba, michel"	-0.3162	0.0222	10	12	17	2	28	16.8093	2016.5	14	8.4046
4381	"komisar, jack"	-0.2867	0.5918	1	23	23	2	0	0	2010	0	0
4384	"konate, b."	0.6008	0.3795	25	5	17	4	0	0	2012.5	0	0
4387	"konate, siaka"	-1.1215	-0.642	31	19	38	2	4	0.488	2015.5	2	0.244
4388	"kone, abdoulaye"	-0.4594	0.4217	1	19	24	2	0	0	2007.5	0	0
4397	"koole, olivier"	-0.6064	-0.3364	7	11	13	4	121	7.9174	2011.25	30.25	1.9794
4399	"korachais, c."	1.1398	0.0002	8	4	5	2	0	0	2017	0	0
4401	"korenromp, eline"	-0.7487	-0.0293	2	7	12	3	84	6.377	2008.6667	28	2.1257
4407	"kosgei, rose j."	-0.7018	-0.4712	7	9	17	3	53	8.4133	2014.6667	17.6667	2.8044
4413	"kotze, andrew c."	-0.8717	0.3772	13	22	42	3	188	15.8581	2012	62.6667	5.286
4416	"kouanda, s."	0.5847	-0.1736	15	5	5	2	2	0.1119	2013	1	0.056
4423	"kouri, g."	1.1692	0.3616	19	8	11	2	51	3.3822	2008	25.5	1.6911
4432	"kpoda, herve"	-0.5865	-0.0502	27	12	18	2	21	1.4686	2014	10.5	0.7343
4442	"kremsner, peter g."	-0.2677	0.2966	1	21	25	4	56	5.3041	2011.25	14	1.326
4446	"kristensson, krister"	-0.5426	0.2344	5	18	20	3	57	3.091	2010.6667	19	1.0303
4450	"kroeger, a."	1.0439	0.1432	8	13	18	3	89	4.7071	2009.3333	29.6667	1.569
4451	"kroeger, axel"	-0.4192	-0.3785	9	11	18	4	146	9.2673	2011.25	36.5	2.3168
4452	"krolewiecki, alejandro j."	-0.8641	0.3387	13	18	21	2	86	6.7549	2013.5	43	3.3775
4453	"kropf, pascale"	-0.4847	-0.4609	23	11	20	2	9	2.6737	2016.5	4.5	1.3369
4458	"krzych, urszula"	-0.3458	0.5342	1	21	33	3	0	0	2008.3333	0	0
4467	"kuijpers, l."	1.079	-0.0315	4	6	7	2	0	0	2017	0	0
4475	"kumar, a. m. v."	1.1816	-0.4418	11	11	19	2	13	1.0869	2013.5	6.5	0.5434
4483	"kumar, r."	1.2658	-0.1282	18	8	8	2	0	0	2011	0	0
4484	"kumar, rajiv"	-0.3556	-0.225	9	21	35	4	100	6.0483	2012.25	25	1.5121
4489	"kumar, vijay"	-0.4128	-0.3273	9	18	31	3	98	4.0659	2009.6667	32.6667	1.3553
4508	"kuypers, kristel"	-0.5739	0.1041	9	9	9	2	37	1.786	2009	18.5	0.893
4517	"ky, clotilde"	-0.9854	-0.068	2	7	14	3	29	1.2902	2008	9.6667	0.4301
4522	"kyabayinze, daniel"	-0.79	-0.1656	2	6	8	2	0	0	2009	0	0
4525	"kyelem, dominique"	-1.1075	-0.6363	31	19	38	2	4	0.488	2015.5	2	0.244
4535	"labat, a."	0.5198	0.3898	25	1	1	2	0	0	2017	0	0
4541	"lachau-durand, sophie"	-0.7431	0.2115	14	2	2	2	0	0	2016	0	0
4548	"lafuente, sarah"	-0.3329	0.4251	1	20	37	2	0	0	2007	0	0
4550	"laga, marie"	-0.5529	-0.458	7	9	12	3	69	4.2838	2013.6667	23	1.4279
4552	"lagatie, ole"	-0.8002	0.2273	5	9	22	8	20	7.9549	2016.5	2.5	0.9944
4561	"lakwo, t."	0.9172	0.0448	6	7	8	2	12	2.184	2016	6	1.092
4570	"laman, moses"	-1.1501	-0.0105	16	13	26	3	21	2.8134	2015.3333	7	0.9378
4574	"lambert, d."	1.3564	-0.3792	11	4	5	2	0	0	2011	0	0
4575	"lambert, i."	1.2063	0.3538	19	6	10	2	0	0	2013	0	0
4577	"lambert, lynn"	-0.5685	0.4349	5	7	14	2	1	0.9098	2016	0.5	0.4549
4581	"lambert, saba m."	-0.7275	0.0909	42	4	7	2	23	4.1282	2015.5	11.5	2.0641
4582	"lambert, v."	1.2576	-0.4419	11	19	34	3	49	4.1525	2014.3333	16.3333	1.3842
4583	"lamberton, poppy h."	-0.5958	0.3435	13	9	18	2	0	0	2016	0	0
4591	"lanar, david"	-0.4109	0.4599	1	27	30	2	0	0	2008.5	0	0
4592	"lanar, david e."	-0.1661	0.5148	1	11	13	2	0	0	2006	0	0
4596	"landoure, a."	1.437	0.0681	38	12	41	4	0	0	2016	0	0
4606	"laokri, s."	0.5165	0.3077	25	8	11	6	4	0.3104	2011.3333	0.6667	0.0517
4612	"laranjo-gonzalez, minerva"	-0.2511	0.1519	3	8	12	2	36	19.361	2016.5	18	9.6805
4618	"lasry, estrella"	-0.6166	-0.0399	2	9	11	2	0	0	2016	0	0
4621	"laudisoit, a."	0.9485	-0.0464	4	16	31	6	13	2.366	2015.6667	2.1667	0.3943
4622	"laudisoit, anne"	-0.2998	0.0157	10	18	45	13	128	25.6542	2014.4615	9.8462	1.9734
4626	"laurens, matthew b."	-0.4322	0.4152	1	23	30	2	0	0	2009.5	0	0
4629	"laurent, thierry"	-0.471	0.0082	5	31	48	7	86	4.8695	2010.1429	12.2857	0.6956
4635	"lawpoolsri, saranath"	-0.9392	-0.43	21	9	18	2	16	1.9521	2016.5	8	0.976
4636	"lawrie, alison"	-0.0627	0.4608	29	19	22	2	0	0	2016	0	0
4653	"le rutte, e. a."	1.3199	0.0932	39	5	8	2	0	0	2016	0	0
4654	"le rutte, epke a."	-0.831	-0.0005	14	6	10	2	16	1.9521	2015.5	8	0.976
4656	le xuan hung	-0.9287	0.0138	16	21	51	7	148	7.4406	2011.1429	21.1429	1.0629
4657	"le xuan, h."	0.812	0.0379	6	10	18	3	0	0	2009	0	0
4658	"le, h."	0.8744	0.0347	6	3	6	2	0	0	2007	0	0
4663	"le, t. h."	0.953	-0.2671	20	6	10	3	31	2.7127	2012	10.3333	0.9042
4665	"leach, a."	0.1836	0.3287	6	12	22	4	46	3.6301	2007	11.5	0.9075
4666	"leach, amanda"	-0.3068	0.3941	1	57	103	11	98	8.5258	2008.9091	8.9091	0.7751
4670	"lebas, eglantine"	-0.7238	0.1004	42	4	7	2	23	4.1282	2015.5	11.5	2.0641
4677	"leclipteux, thierry"	-0.4461	-0.0639	30	15	20	3	33	2.2786	2010	11	0.7595
4681	"ledgerwood, julie e."	-0.0224	0.4539	29	16	24	2	0	0	2015	0	0
4700	"lefevre, p."	1.1853	0.2268	19	30	60	12	69	5.5461	2009.8333	5.75	0.4622
4701	"lefevre, pierre"	-0.1705	-0.1251	24	22	28	6	121	10.0494	2010.8333	20.1667	1.6749
4703	"legesse, worku"	-0.6213	0.2115	3	5	8	2	68	4.2951	2011	34	2.1475
4707	"legros, dominique"	-0.692	-0.199	2	9	13	2	0	0	2006.5	0	0
4710	"lehman, linda f."	-0.1625	-0.0578	10	13	16	2	20	1.7553	2011	10	0.8777
4713	"leirs, h."	0.9662	-0.0956	4	8	12	4	46	1.7204	2011	11.5	0.4301
4714	"leirs, herwig"	-0.3595	-0.0899	10	17	33	8	113	13.3726	2013.75	14.125	1.6716
4717	"lejon, v."	1.1259	0.157	4	16	32	7	57	2.2725	2011.2857	8.1429	0.3246
4718	"lejon, veerle"	-0.4835	0.0727	5	79	167	22	435	29.2828	2012	19.7727	1.331
4724	"lell, bertrand"	-0.2363	0.337	1	13	14	2	34	4.1149	2013	17	2.0574
4728	"lemiale, franck"	-0.3065	0.5247	1	14	22	3	19	2.3181	2016.3333	6.3333	0.7727
4735	"lempereur, laetitia"	-0.5172	0.0796	3	12	19	5	116	8.9267	2013.2	23.2	1.7853
4744	"lenhart, a."	0.9114	0.1706	8	9	9	2	74	4.1417	2009	37	2.0709
4745	"lenhart, audrey"	0.0979	-0.06	24	10	17	3	83	7.1547	2012.3333	27.6667	2.3849
4750	"lepine, edith"	-0.3929	0.8551	26	19	52	6	7	6.3689	2016.3333	1.1667	1.0615
4752	"leroux-roels, geert"	-0.3112	0.5778	1	15	21	4	85	5.9861	2013.75	21.25	1.4965
4755	"lesaffre, e."	-0.6297	0.1775	2	3	3	2	0	0	2008.5	0	0
4762	"levecke, b."	1.0589	-0.2324	20	12	24	8	52	3.2137	2014	6.5	0.4017
4763	"levecke, bruno"	-0.7904	0.3354	13	53	163	26	469	49.0732	2014.2308	18.0385	1.8874
4764	"leveque, a."	0.5252	-0.1391	15	2	2	2	1	0.182	2016	0.5	0.091
4768	"levick, bethany"	-0.3214	0.0091	10	12	25	3	28	16.8093	2016.6667	9.3333	5.6031
4773	"leye, e."	0.6334	-0.1561	15	3	5	2	0	0	2017	0	0
4786	"liebenberg, julian"	-0.0102	0.2389	40	6	10	3	3	1.1538	2016.6667	1	0.3846
4789	"lievens, m."	0.1688	0.3208	6	14	26	3	0	0	2008	0	0
4790	"lievens, marc"	-0.2275	0.4155	1	55	101	12	93	9.2089	2011.5833	7.75	0.7674
4792	"lightowlers, marshall w."	-0.1971	0.2354	22	12	24	2	11	2.9177	2016.5	5.5	1.4589
4793	"likwela, j."	1.1177	-0.0847	4	9	11	2	0	0	2017	0	0
4799	"lim, kruy"	-0.5049	-0.3383	17	29	40	4	23	6.4472	2015.5	5.75	1.6118
4802	"lima, m. a."	1.2598	-0.0716	18	10	21	3	0	0	2015	0	0
4807	"lin, leyi"	-0.3984	0.8143	26	14	41	4	7	6.3689	2016	1.75	1.5922
4809	"linard, catherine"	-1	0.1601	32	4	8	2	6	5.459	2017	3	2.7295
4812	"linden, annick"	-0.4436	0.0568	3	13	13	2	21	1.5782	2011	10.5	0.7891
4822	"lingue, kouakou"	-0.4103	0.2601	5	12	19	2	122	5.877	2011	61	2.9385
4823	"linsuke, s."	1.2033	-0.0793	4	17	43	10	0	0	2015.6	0	0
4824	"linsuke, sylvie"	-0.4063	0.0283	14	19	30	4	17	5.9487	2015.75	4.25	1.4872
4833	"llanos cuentas, a."	0.8359	0.0898	6	4	8	2	0	0	2009	0	0
4835	"llanos, alejandro"	-0.9406	0.0541	16	12	15	2	52	2.0718	2008.5	26	1.0359
4837	"llanos-cuentas, a."	1.0266	0.0828	8	15	27	6	0	0	2012.6667	0	0
